size,count,normal
3,1,king's ransom for
3,1,ransom for it
3,1,for it notes
3,1,it notes https://www.cnn.com/2023/05/31/politics/work-requirements-debt-ceiling-cbo/index.html
3,1,notes https://www.cnn.com/2023/05/31/politics/work-requirements-debt-ceiling-cbo/index.html https://www.washingtonpost.com/politics/2023/05/31/mccarthys-critics-shy-away-threat-oust-him
3,1,https://www.cnn.com/2023/05/31/politics/work-requirements-debt-ceiling-cbo/index.html https://www.washingtonpost.com/politics/2023/05/31/mccarthys-critics-shy-away-threat-oust-him https://www.politico.com/news/2023/05/29/desantis-debt-limit-deal-00099155
3,1,https://www.washingtonpost.com/politics/2023/05/31/mccarthys-critics-shy-away-threat-oust-him https://www.politico.com/news/2023/05/29/desantis-debt-limit-deal-00099155 https://talkingpointsmemo.com/edblog/the-diehards-fold
3,1,https://www.politico.com/news/2023/05/29/desantis-debt-limit-deal-00099155 https://talkingpointsmemo.com/edblog/the-diehards-fold https://www.reuters.com/article/us-usa-immigration-trump/trump-administration-rolls-out-new-rule-to-limit-birth-tourism-iduskbn1zm2g1
3,1,https://talkingpointsmemo.com/edblog/the-diehards-fold https://www.reuters.com/article/us-usa-immigration-trump/trump-administration-rolls-out-new-rule-to-limit-birth-tourism-iduskbn1zm2g1 https://www.thedailybeast.com/russians-flock-to-trump-properties-to-give-birth-to-us-citizens
3,1,https://www.reuters.com/article/us-usa-immigration-trump/trump-administration-rolls-out-new-rule-to-limit-birth-tourism-iduskbn1zm2g1 https://www.thedailybeast.com/russians-flock-to-trump-properties-to-give-birth-to-us-citizens https://www.cdc.gov/nchs/fastats/births.htm
3,1,https://www.thedailybeast.com/russians-flock-to-trump-properties-to-give-birth-to-us-citizens https://www.cdc.gov/nchs/fastats/births.htm https://www.niskanencenter.org/the-birth-tourism-bogeyman
3,1,https://www.cdc.gov/nchs/fastats/births.htm https://www.niskanencenter.org/the-birth-tourism-bogeyman https://twitter.com/noliewithbtc/status/1663967414617292801
3,1,https://www.niskanencenter.org/the-birth-tourism-bogeyman https://twitter.com/noliewithbtc/status/1663967414617292801 https://www.archives.gov/milestone-documents/chinese-exclusion-act
3,1,https://twitter.com/noliewithbtc/status/1663967414617292801 https://www.archives.gov/milestone-documents/chinese-exclusion-act https://www.presidency.ucsb.edu/documents/republican-party-platform-1860
3,1,https://www.archives.gov/milestone-documents/chinese-exclusion-act https://www.presidency.ucsb.edu/documents/republican-party-platform-1860 https://twitter.com/luismorenolg/status/1664034994245849089
3,1,https://www.presidency.ucsb.edu/documents/republican-party-platform-1860 https://twitter.com/luismorenolg/status/1664034994245849089 https://www.cnn.com/2023/05/31/politics/trump-tape-classified-document-iran-milley/index.html
3,1,https://twitter.com/luismorenolg/status/1664034994245849089 https://www.cnn.com/2023/05/31/politics/trump-tape-classified-document-iran-milley/index.html sean
3,1,https://www.cnn.com/2023/05/31/politics/trump-tape-classified-document-iran-milley/index.html sean hannity
3,1,sean hannity staff
3,1,hannity staff maga
3,1,staff maga promise
3,1,maga promise trump
3,1,promise trump vows
3,1,trump vows to
3,1,vows to end
3,1,to end birthright
3,1,birthright citizenship on
3,1,citizenship on day
3,1,day one watch
3,1,one watch at
3,1,watch at hannity
3,1,at hannity dot
3,1,hannity dot com
3,1,dot com may
3,1,com may 30
3,1,may 30 2023
3,1,https://www.archives.gov/milestone-documents/dred-scott-v-sandford https://www.law.cornell.edu/supremecourt/text/169/649 share
3,1,https://www.law.cornell.edu/supremecourt/text/169/649 share on
3,1,share on the
3,1,on the sunny
3,1,the sunny sunday
3,1,sunny sunday morning
3,1,sunday morning of
3,1,morning of december
3,1,of december 7
3,1,december 7 1941
3,1,7 1941 messman
3,1,1941 messman doris
3,1,messman doris miller
3,1,doris miller had
3,1,miller had served
3,1,had served breakfast
3,1,served breakfast aboard
3,1,breakfast aboard the
3,1,aboard the uss
3,1,the uss west
3,1,uss west virginia
3,1,"virginia , stationed"
3,1,", stationed in"
3,1,stationed in pearl
3,1,in pearl harbor
3,1,pearl harbor hawaii
3,1,harbor hawaii and
3,1,hawaii and was
3,1,and was collecting
3,1,was collecting laundry
3,1,collecting laundry when
3,1,laundry when the
3,1,when the first
3,1,the first of
3,1,first of nine
3,1,of nine japanese
3,1,nine japanese torpedoes
3,1,japanese torpedoes hit
3,1,torpedoes hit the
3,1,hit the ship
3,1,in the deadly
3,1,the deadly confusion
3,1,deadly confusion miller
3,1,confusion miller reported
3,1,miller reported to
3,1,reported to an
3,1,to an officer
3,1,an officer who
3,1,officer who told
3,1,who told him
3,1,told him to
3,1,him to help
3,1,to help move
3,1,help move the
3,1,move the ship's
3,1,the ship's 
3,1,ship's  mortally
3,1, mortally wounded
3,1,mortally wounded captain
3,1,wounded captain off
3,1,captain off the
3,1,off the bridge
3,1,unable to move
3,1,to move him
3,1,move him far
3,1,him far miller
3,1,far miller pulled
3,1,miller pulled the
3,1,pulled the captain
3,1,the captain to
3,1,captain to shelter
3,1,then another officer
3,1,another officer ordered
3,1,officer ordered miller
3,1,ordered miller to
3,1,miller to pass
3,1,to pass ammunition
3,1,pass ammunition to
3,1,ammunition to him
3,1,to him as
3,1,him as he
3,1,as he started
3,1,he started up
3,1,started up one
3,1,up one of
3,1,of the two
3,1,the two abandoned
3,1,two abandoned anti-aircraft
3,1,abandoned anti-aircraft guns
3,1,anti-aircraft guns in
3,1,guns in front
3,1,in front of
3,1,front of the
3,1,of the conning
3,1,the conning tower
3,1,miller had not
3,1,had not been
3,1,not been trained
3,1,been trained to
3,1,trained to use
3,1,use the weapons
3,1,the weapons because
3,1,weapons because as
3,1,because as a
3,1,as a black
3,1,a black man
3,1,black man in
3,1,man in the
3,1,us navy he
3,1,navy he was
3,1,he was assigned
3,1,assigned to serve
3,1,to serve the
3,1,serve the white
3,1,the white officers
3,1,but while the
3,1,while the officer
3,1,the officer was
3,1,officer was distracted
3,1,was distracted miller
3,1,distracted miller began
3,1,miller began to
3,1,began to fire
3,1,to fire one
3,1,fire one of
3,1,of the guns
3,1,he fired it
3,1,fired it until
3,1,it until he
3,1,until he ran
3,1,he ran out
3,1,ran out of
3,1,out of ammunition
3,1,then he helped
3,1,he helped to
3,1,helped to move
3,1,to move injured
3,1,move injured sailors
3,1,injured sailors to
3,1,sailors to safety
3,1,to safety before
3,1,safety before he
3,1,before he and
3,1,he and the
3,1,and the other
3,1,the other survivors
3,1,other survivors abandoned
3,1,survivors abandoned the
3,1,abandoned the west
3,1,the west virginia
3,1,"virginia , which"
3,1,", which sank"
3,1,which sank to
3,1,sank to the
3,1,to the bottom
3,1,bottom of pearl
3,1,of pearl harbor
3,1,that night the
3,1,night the united
3,1,united states declared
3,1,states declared war
3,1,war on japan
3,1,japan declared war
3,1,on america the
3,1,america the next
3,1,next day and
3,1,day and four
3,1,and four days
3,1,four days later
3,1,days later on
3,1,later on december
3,1,on december 11
3,1,december 11 1941
3,1,11 1941 both
3,1,1941 both italy
3,1,both italy and
3,1,and germany declared
3,1,germany declared war
3,1,the powers of
3,1,powers of the
3,1,of the steel
3,1,steel pact fascist
3,1,pact fascist italy
3,1,fascist italy and
3,1,italy and national
3,1,and national socialist
3,1,national socialist germany
3,1,socialist germany ever
3,1,germany ever closely
3,1,ever closely linked
3,1,closely linked participate
3,1,linked participate from
3,1,participate from today
3,1,from today on
3,1,today on the
3,1,on the side
3,1,the side of
3,1,side of heroic
3,1,of heroic japan
3,1,heroic japan against
3,1,japan against the
3,1,against the united
3,1,of america italian
3,1,america italian leader
3,1,italian leader benito
3,1,leader benito mussolini
3,1,benito mussolini said
3,1,mussolini said we
3,1,said we shall
3,1,we shall win
3,1,shall win of
3,1,win of course
3,1,of course they
3,1,course they would
3,1,mussolini and germany's
3,1,and germany's leader
3,1,germany's leader adolf
3,1,leader adolf hitler
3,1,adolf hitler believed
3,1,hitler believed the
3,1,believed the americans
3,1,the americans had
3,1,americans had been
3,1,had been corrupted
3,1,been corrupted by
3,1,corrupted by jews
3,1,by jews and
3,1,jews and black
3,1,and black americans
3,1,black americans and
3,1,americans and could
3,1,and could never
3,1,could never conquer
3,1,never conquer their
3,1,conquer their own
3,1,their own organized
3,1,own organized military
3,1,organized military machine
3,1,steel pact as
3,1,pact as mussolini
3,1,as mussolini called
3,1,mussolini called it
3,1,called it was
3,1,was the vanguard
3,1,the vanguard of
3,1,vanguard of his
3,1,of his new
3,1,his new political
3,1,new political ideology
3,1,that ideology was
3,1,ideology was called
3,1,was called fascism
3,1,called fascism and
3,1,fascism and he
3,1,and he and
3,1,he and hitler
3,1,and hitler thought
3,1,hitler thought it
3,1,thought it would
3,1,it would destroy
3,1,would destroy democracy
3,1,destroy democracy once
3,1,democracy once and
3,1,mussolini had been
3,1,had been a
3,1,been a socialist
3,1,a socialist as
3,1,socialist as a
3,1,as a young
3,1,a young man
3,1,young man and
3,1,man and had
3,1,and had grown
3,1,had grown terribly
3,1,grown terribly frustrated
3,1,terribly frustrated at
3,1,frustrated at how
3,1,at how hard
3,1,how hard it
3,1,hard it was
3,1,it was to
3,1,was to organize
3,1,to organize people
3,1,no matter how
3,1,matter how hard
3,1,how hard socialists
3,1,hard socialists tried
3,1,socialists tried they
3,1,tried they seemed
3,1,they seemed unable
3,1,seemed unable to
3,1,unable to convince
3,1,to convince ordinary
3,1,convince ordinary people
3,1,ordinary people that
3,1,people that they
3,1,that they must
3,1,they must rise
3,1,must rise up
3,1,rise up and
3,1,up and take
3,1,and take over
3,1,over the country's
3,1,the country's means
3,1,country's means of
3,1,means of production
3,1,the efficiency of
3,1,efficiency of world
3,1,war i inspired
3,1,i inspired mussolini
3,1,he gave up
3,1,gave up on
3,1,up on socialism
3,1,on socialism and
3,1,socialism and developed
3,1,and developed a
3,1,developed a new
3,1,new political theory
3,1,political theory that
3,1,theory that rejected
3,1,that rejected the
3,1,rejected the equality
3,1,the equality that
3,1,equality that defined
3,1,that defined democracy
3,1,he came to
3,1,believe that a
3,1,that a few
3,1,a few leaders
3,1,few leaders must
3,1,leaders must take
3,1,must take a
3,1,take a nation
3,1,a nation toward
3,1,nation toward progress
3,1,toward progress by
3,1,progress by directing
3,1,by directing the
3,1,directing the actions
3,1,the actions of
3,1,actions of the
3,1,of the rest
3,1,these men must
3,1,men must organize
3,1,must organize the
3,1,organize the people
3,1,the people as
3,1,people as they
3,1,as they had
3,1,they had been
3,1,had been organized
3,1,been organized during
3,1,organized during wartime
3,1,during wartime ruthlessly
3,1,wartime ruthlessly suppressing
3,1,ruthlessly suppressing all
3,1,suppressing all opposition
3,1,all opposition and
3,1,opposition and directing
3,1,and directing the
3,1,directing the economy
3,1,the economy so
3,1,economy so that
3,1,so that businessmen
3,1,that businessmen and
3,1,businessmen and politicians
3,1,and politicians worked
3,1,politicians worked together
3,1,and logically that
3,1,logically that select
3,1,that select group
3,1,select group of
3,1,group of leaders
3,1,of leaders would
3,1,leaders would elevate
3,1,would elevate a
3,1,elevate a single
3,1,a single man
3,1,single man who
3,1,man who would
3,1,who would become
3,1,would become an
3,1,become an all
3,1,an all powerful
3,1,all powerful dictator
3,1,to weld their
3,1,weld their followers
3,1,their followers into
3,1,followers into an
3,1,into an efficient
3,1,an efficient machine
3,1,efficient machine they
3,1,machine they demonized
3,1,they demonized opponents
3,1,demonized opponents into
3,1,opponents into an
3,1,into an other
3,1,an other that
3,1,other that their
3,1,that their followers
3,1,their followers could
3,1,followers could hate
3,1,italy adopted fascism
3,1,adopted fascism and
3,1,fascism and mussolini
3,1,and mussolini inspired
3,1,mussolini inspired others
3,1,inspired others notably
3,1,others notably germany's
3,1,notably germany's hitler
3,1,those leaders came
3,1,leaders came to
3,1,believe that their
3,1,that their system
3,1,their system was
3,1,system was the
3,1,was the ideology
3,1,of the future
3,1,the future and
3,1,future and they
3,1,and they set
3,1,they set out
3,1,out to destroy
3,1,destroy the messy
3,1,the messy inefficient
3,1,messy inefficient democracy
3,1,inefficient democracy that
3,1,democracy that stood
3,1,that stood in
3,1,stood in their
3,1,in their way
3,1,america fought world
3,1,fought world war
3,1,war ii to
3,1,ii to defend
3,1,to defend democracy
3,1,defend democracy from
3,1,democracy from fascism
3,1,and while fascism
3,1,while fascism preserved
3,1,fascism preserved hierarchies
3,1,preserved hierarchies in
3,1,hierarchies in society
3,1,in society democracy
3,1,society democracy called
3,1,democracy called on
3,1,called on all
3,1,on all people
3,1,all people as
3,1,people as equals
3,1,of the more
3,1,the more than
3,1,more than 16
3,1,than 16 million
3,1,16 million americans
3,1,million americans who
3,1,americans who served
3,1,who served in
3,1,served in the
3,1,the war more
3,1,war more than
3,1,more than 1.2
3,1,than 1.2 million
3,1,1.2 million were
3,1,million were african
3,1,were african american
3,1,african american men
3,1,american men and
3,1,and women 500000
3,1,women 500000 were
3,1,500000 were latinos
3,1,were latinos and
3,1,latinos and more
3,1,more than 550000
3,1,than 550000 jews
3,1,550000 jews were
3,1,jews were part
3,1,were part of
3,1,of the military
3,1,among the many
3,1,the many ethnic
3,1,many ethnic groups
3,1,ethnic groups who
3,1,groups who fought
3,1,who fought native
3,1,fought native americans
3,1,native americans served
3,1,americans served at
3,1,served at a
3,1,at a higher
3,1,a higher percentage
3,1,higher percentage than
3,1,percentage than any
3,1,than any other
3,1,any other ethnic
3,1,other ethnic group
3,1,ethnic group more
3,1,group more than
3,1,than a third
3,1,a third of
3,1,third of able
3,1,of able bodied
3,1,able bodied men
3,1,bodied men between
3,1,men between the
3,1,between the ages
3,1,the ages of
3,1,ages of 18
3,1,of 18 and
3,1,18 and 50
3,1,and 50 joined
3,1,50 joined the
3,1,joined the service
3,1,the service and
3,1,service and among
3,1,and among those
3,1,among those 25000
3,1,those 25000 soldiers
3,1,25000 soldiers were
3,1,soldiers were the
3,1,were the men
3,1,the men who
3,1,men who developed
3,1,who developed the
3,1,developed the famous
3,1,the famous code
3,1,famous code talk
3,1,code talk based
3,1,talk based in
3,1,based in tribal
3,1,in tribal languages
3,1,tribal languages that
3,1,languages that codebreakers
3,1,that codebreakers never
3,1,codebreakers never cracked
3,1,the american president
3,1,american president at
3,1,president at the
3,1,the time democrat
3,1,time democrat franklin
3,1,delano roosevelt hammered
3,1,roosevelt hammered home
3,1,hammered home that
3,1,home that the
3,1,that the war
3,1,the war was
3,1,war was about
3,1,was about the
3,1,about the survival
3,1,the survival of
3,1,survival of democracy
3,1,fascists insisted that
3,1,insisted that they
3,1,they were moving
3,1,were moving their
3,1,moving their country
3,1,their country forward
3,1,country forward fast
3,1,forward fast and
3,1,fast and efficiently
3,1,and efficiently claiming
3,1,efficiently claiming the
3,1,claiming the trains
3,1,the trains ran
3,1,trains ran on
3,1,ran on time
3,1,on time for
3,1,time for example
3,1,for example although
3,1,example although in
3,1,although in reality
3,1,in reality they
3,1,reality they didn't-but
3,1,they didn't-but fdr
3,1,didn't-but fdr constantly
3,1,fdr constantly noted
3,1,constantly noted that
3,1,that the people
3,1,the people in
3,1,people in italy
3,1,in italy and
3,1,and germany were
3,1,germany were begging
3,1,were begging for
3,1,begging for food
3,1,for food and
3,1,food and shelter
3,1,and shelter from
3,1,shelter from the
3,1,from the soldiers
3,1,the soldiers of
3,1,soldiers of democratic
3,1,of democratic countries
3,1,ultimately the struggle
3,1,the struggle between
3,1,struggle between fascism
3,1,between fascism and
3,1,fascism and democracy
3,1,and democracy was
3,1,democracy was the
3,1,was the question
3,1,question of equality
3,1,were all men
3,1,all men really
3,1,men really created
3,1,really created equal
3,1,created equal as
3,1,equal as the
3,1,as the declaration
3,1,the declaration of
3,1,declaration of independence
3,1,of independence said
3,1,independence said or
3,1,said or were
3,1,or were some
3,1,were some born
3,1,some born to
3,1,born to lead
3,1,to lead the
3,1,lead the rest
3,1,the rest whom
3,1,rest whom they
3,1,whom they held
3,1,they held subservient
3,1,held subservient to
3,1,subservient to their
3,1,to their will
3,1,democracy fdr reminded
3,1,fdr reminded americans
3,1,reminded americans again
3,1,americans again and
3,1,again and again
3,1,and again was
3,1,again was the
3,1,was the best
3,1,the best possible
3,1,best possible government
3,1,thanks to armies
3,1,to armies made
3,1,armies made up
3,1,up of men
3,1,of men and
3,1,and women from
3,1,women from all
3,1,from all races
3,1,all races and
3,1,races and ethnicities
3,1,and ethnicities the
3,1,ethnicities the allies
3,1,the allies won
3,1,allies won the
3,1,won the war
3,1,the war against
3,1,war against fascism
3,1,against fascism and
3,1,fascism and it
3,1,and it seemed
3,1,it seemed that
3,1,seemed that democracy
3,1,that democracy would
3,1,democracy would dominate
3,1,dominate the world
3,1,the world forever
3,1,but as the
3,1,as the impulse
3,1,the impulse of
3,1,impulse of wwii
3,1,of wwii pushed
3,1,wwii pushed americans
3,1,pushed americans toward
3,1,americans toward a
3,1,toward a more
3,1,a more just
3,1,more just and
3,1,just and inclusive
3,1,and inclusive society
3,1,inclusive society after
3,1,society after it
3,1,after it those
3,1,it those determined
3,1,those determined not
3,1,determined not to
3,1,not to share
3,1,to share power
3,1,share power warned
3,1,power warned their
3,1,warned their supporters
3,1,their supporters that
3,1,supporters that including
3,1,that including people
3,1,including people of
3,1,of color and
3,1,color and women
3,1,and women as
3,1,women as equals
3,1,as equals in
3,1,equals in society
3,1,in society would
3,1,society would threaten
3,1,would threaten their
3,1,threaten their own
3,1,their own liberty
3,1,those reactionary leaders
3,1,reactionary leaders rode
3,1,leaders rode that
3,1,rode that fear
3,1,that fear into
3,1,fear into control
3,1,into control of
3,1,control of our
3,1,of our government
3,1,our government and
3,1,government and gradually
3,1,and gradually they
3,1,gradually they chipped
3,1,they chipped away
3,1,chipped away the
3,1,away the laws
3,1,the laws that
3,1,laws that protected
3,1,that protected equality
3,1,now once again
3,1,once again democracy
3,1,again democracy is
3,1,democracy is under
3,1,is under attack
3,1,under attack by
3,1,attack by those
3,1,by those who
3,1,those who believe
3,1,who believe some
3,1,believe some people
3,1,some people are
3,1,people are better
3,1,are better than
3,1,better than others
3,1,the once grand
3,1,once grand republican
3,1,grand republican party
3,1,republican party has
3,1,party has been
3,1,has been captured
3,1,been captured by
3,1,captured by the
3,1,by the right
3,1,it has lined
3,1,has lined up
3,1,lined up behind
3,1,up behind former
3,1,behind former president
3,1,former president donald
3,1,president donald trump
3,1,donald trump and
3,1,trump and his
3,1,and his cronies
3,1,his cronies who
3,1,cronies who have
3,1,who have vowed
3,1,have vowed to
3,1,vowed to replace
3,1,to replace the
3,1,replace the nonpartisan
3,1,the nonpartisan civil
3,1,nonpartisan civil service
3,1,civil service with
3,1,service with loyalists
3,1,with loyalists and
3,1,loyalists and to
3,1,and to weaponize
3,1,to weaponize the
3,1,weaponize the department
3,1,of justice and
3,1,justice and the
3,1,and the military
3,1,the military against
3,1,military against those
3,1,against those they
3,1,those they perceive
3,1,they perceive as
3,1,perceive as enemies
3,1,they have promised
3,1,have promised to
3,1,promised to incarcerate
3,1,to incarcerate and
3,1,incarcerate and deport
3,1,and deport millions
3,1,deport millions of
3,1,millions of immigrants
3,1,of immigrants and
3,1,immigrants and children
3,1,and children of
3,1,of immigrants send
3,1,immigrants send federal
3,1,send federal troops
3,1,federal troops into
3,1,troops into democratic
3,1,into democratic cities
3,1,democratic cities ban
3,1,cities ban muslims
3,1,ban muslims silence
3,1,muslims silence lgbtq
3,1,silence lgbtq americans
3,1,lgbtq americans prosecute
3,1,americans prosecute journalists
3,1,prosecute journalists and
3,1,journalists and end
3,1,and end abortion
3,1,end abortion across
3,1,abortion across the
3,1,across the country
3,1,they will put
3,1,will put in
3,1,put in place
3,1,in place an
3,1,place an autocracy
3,1,an autocracy in
3,1,autocracy in which
3,1,in which a
3,1,which a powerful
3,1,a powerful leader
3,1,powerful leader and
3,1,leader and his
3,1,and his chosen
3,1,his chosen loyalists
3,1,chosen loyalists make
3,1,loyalists make the
3,1,make the rules
3,1,the rules under
3,1,rules under which
3,1,under which the
3,1,which the rest
3,1,rest of us
3,1,of us must
3,1,us must live
3,1,will we permit
3,1,we permit the
3,1,permit the destruction
3,1,destruction of american
3,1,of american democracy
3,1,american democracy on
3,1,democracy on our
3,1,on our watch
3,1,when america came
3,1,america came under
3,1,came under attack
3,1,under attack before
3,1,attack before people
3,1,before people like
3,1,doris miller refused
3,1,miller refused to
3,1,refused to let
3,1,to let that
3,1,let that happen
3,1,for all that
3,1,all that american
3,1,that american democracy
3,1,american democracy still
3,1,democracy still discriminated
3,1,still discriminated against
3,1,discriminated against him
3,1,against him it
3,1,him it gave
3,1,it gave him
3,1,gave him room
3,1,him room to
3,1,room to stand
3,1,stand up for
3,1,up for the
3,1,for the concept
3,1,concept of human
3,1,of human equality
3,1,human equality and
3,1,equality and he
3,1,and he laid
3,1,he laid down
3,1,laid down his
3,1,down his life
3,1,his life for
3,1,life for it
3,1,promoted to cook
3,1,to cook after
3,1,cook after the
3,1,after the navy
3,1,the navy sent
3,1,navy sent him
3,1,sent him on
3,1,him on a
3,1,on a publicity
3,1,a publicity tour
3,1,publicity tour miller
3,1,tour miller was
3,1,miller was assigned
3,1,assigned to a
3,1,to a new
3,1,a new ship
3,1,new ship the
3,1,ship the uss
3,1,the uss liscome
3,1,uss liscome bay
3,1,"liscome bay ,"
3,1,"bay , which"
3,1,", which was"
3,1,which was struck
3,1,was struck by
3,1,struck by a
3,1,by a japanese
3,1,a japanese torpedo
3,1,japanese torpedo on
3,1,torpedo on november
3,1,on november 24
3,1,november 24 1943
3,1,it sank within
3,1,sank within minutes
3,1,within minutes taking
3,1,minutes taking two
3,1,taking two thirds
3,1,of the crew
3,1,the crew including
3,1,crew including miller
3,1,including miller with
3,1,miller with it
3,1,i hear a
3,1,hear a lot
3,1,a lot these
3,1,lot these days
3,1,these days about
3,1,days about how
3,1,about how american
3,1,how american democracy
3,1,american democracy is
3,1,democracy is doomed
3,1,is doomed and
3,1,doomed and the
3,1,and the reactionaries
3,1,the reactionaries will
3,1,reactionaries will win
3,1,but the beauty
3,1,the beauty of
3,1,beauty of our
3,1,of our system
3,1,our system is
3,1,system is that
3,1,is that it
3,1,that it gives
3,1,it gives us
3,1,gives us people
3,1,even better it
3,1,better it makes
3,1,it makes us
3,1,makes us people
3,1,notes https://en.wikipedia.org/wiki/italian_declaration_of_war_on_the_united_states https://www.nbcnews.com/politics/donald-trump/trump-retribution-agenda-government-workers-schedule-f-rcna78785
3,1,https://en.wikipedia.org/wiki/italian_declaration_of_war_on_the_united_states https://www.nbcnews.com/politics/donald-trump/trump-retribution-agenda-government-workers-schedule-f-rcna78785 https://www.cbsnews.com/news/donald-trump-weaponization-justice-department-political-opponents
3,1,https://www.nbcnews.com/politics/donald-trump/trump-retribution-agenda-government-workers-schedule-f-rcna78785 https://www.cbsnews.com/news/donald-trump-weaponization-justice-department-political-opponents https://www.theguardian.com/us-news/2023/oct/17/trump-muslim-ban-gaza-refugees
3,1,https://www.cbsnews.com/news/donald-trump-weaponization-justice-department-political-opponents https://www.theguardian.com/us-news/2023/oct/17/trump-muslim-ban-gaza-refugees https://www.voanews.com/a/trump-plans-to-deport-millions-if-he-is-re-elected-says-report/7351479.html
3,1,https://www.theguardian.com/us-news/2023/oct/17/trump-muslim-ban-gaza-refugees https://www.voanews.com/a/trump-plans-to-deport-millions-if-he-is-re-elected-says-report/7351479.html https://www.cnn.com/2023/11/11/politics/trump-stephen-miller-immigration-detention-deportation/index.html
3,1,https://www.voanews.com/a/trump-plans-to-deport-millions-if-he-is-re-elected-says-report/7351479.html https://www.cnn.com/2023/11/11/politics/trump-stephen-miller-immigration-detention-deportation/index.html https://www.nytimes.com/2023/11/11/us/politics/trump-2025-immigration-agenda.html
3,1,https://www.cnn.com/2023/11/11/politics/trump-stephen-miller-immigration-detention-deportation/index.html https://www.nytimes.com/2023/11/11/us/politics/trump-2025-immigration-agenda.html https://www.latimes.com/politics/story/2023-09-24/mcmanus-column-trump-second-term-agenda
3,1,https://www.nytimes.com/2023/11/11/us/politics/trump-2025-immigration-agenda.html https://www.latimes.com/politics/story/2023-09-24/mcmanus-column-trump-second-term-agenda https://www.axios.com/2023/11/13/trump-loyalists-2024-presidential-election
3,1,https://www.latimes.com/politics/story/2023-09-24/mcmanus-column-trump-second-term-agenda https://www.axios.com/2023/11/13/trump-loyalists-2024-presidential-election https://www.pbs.org/newshour/politics/trump-hints-at-expanding-domestic-role-for-the-military-within-the-u-s
3,1,https://www.axios.com/2023/11/13/trump-loyalists-2024-presidential-election https://www.pbs.org/newshour/politics/trump-hints-at-expanding-domestic-role-for-the-military-within-the-u-s https://www.theatlantic.com/magazine/archive/2024/01/trump-lgbtq-transgender-community-protections/676139
3,1,https://www.pbs.org/newshour/politics/trump-hints-at-expanding-domestic-role-for-the-military-within-the-u-s https://www.theatlantic.com/magazine/archive/2024/01/trump-lgbtq-transgender-community-protections/676139 https://www.nytimes.com/2023/12/05/us/politics/trump-kash-patel-journalists.html
3,1,https://www.theatlantic.com/magazine/archive/2024/01/trump-lgbtq-transgender-community-protections/676139 https://www.nytimes.com/2023/12/05/us/politics/trump-kash-patel-journalists.html https://apnews.com/article/trump-policies-agenda-election-2024-second-term-d656d8f08629a8da14a65c4075545e0f
3,1,https://www.nytimes.com/2023/12/05/us/politics/trump-kash-patel-journalists.html https://apnews.com/article/trump-policies-agenda-election-2024-second-term-d656d8f08629a8da14a65c4075545e0f share
3,1,https://apnews.com/article/trump-policies-agenda-election-2024-second-term-d656d8f08629a8da14a65c4075545e0f share when
3,1,share when asked
3,1,when asked at
3,1,asked at a
3,1,at a town
3,1,a town hall
3,1,town hall on
3,1,hall on wednesday
3,1,on wednesday to
3,1,wednesday to identify
3,1,to identify the
3,1,identify the cause
3,1,united states civil
3,1,states civil war
3,1,civil war presidential
3,1,war presidential candidate
3,1,presidential candidate and
3,1,candidate and former
3,1,and former governor
3,1,former governor of
3,1,governor of south
3,1,of south carolina
3,1,south carolina nikki
3,1,carolina nikki haley
3,1,nikki haley answered
3,1,haley answered that
3,1,answered that the
3,1,that the cause
3,1,the cause was
3,1,cause was basically
3,1,was basically how
3,1,basically how government
3,1,i think it
3,1,think it always
3,1,it always comes
3,1,always comes down
3,1,comes down to
3,1,down to the
3,1,to the role
3,1,role of government
3,1,of government and
3,1,government and what
3,1,and what the
3,1,what the rights
3,1,rights of the
3,1,the people are
3,1,and i will
3,1,i will always
3,1,will always stand
3,1,always stand by
3,1,stand by the
3,1,by the fact
3,1,fact that i
3,1,that i think
3,1,i think government
3,1,think government was
3,1,government was intended
3,1,was intended to
3,1,intended to secure
3,1,to secure the
3,1,secure the rights
3,1,rights and freedoms
3,1,and freedoms of
3,1,freedoms of the
3,1,the people haley
3,1,people haley has
3,1,haley has correctly
3,1,has correctly been
3,1,correctly been lambasted
3,1,been lambasted for
3,1,lambasted for her
3,1,for her rewriting
3,1,her rewriting of
3,1,rewriting of history
3,1,the vice president
3,1,vice president of
3,1,president of the
3,1,the confederacy alexander
3,1,confederacy alexander stephens
3,1,alexander stephens of
3,1,stephens of georgia
3,1,of georgia was
3,1,georgia was quite
3,1,was quite clear
3,1,quite clear about
3,1,clear about the
3,1,about the cause
3,1,stephens explicitly rejected
3,1,explicitly rejected the
3,1,rejected the idea
3,1,the idea embraced
3,1,idea embraced by
3,1,embraced by us
3,1,by us politicians
3,1,us politicians from
3,1,politicians from the
3,1,from the revolutionary
3,1,the revolutionary period
3,1,revolutionary period onward
3,1,period onward that
3,1,onward that human
3,1,that human enslavement
3,1,human enslavement was
3,1,enslavement was wrong
3,1,was wrong in
3,1,wrong in principle
3,1,"in principle ,"
3,1,"principle , socially"
3,1,", socially morally"
3,1,socially morally and
3,1,morally and politically
3,1,and politically instead
3,1,politically instead he
3,1,instead he declared
3,1,he declared our
3,1,declared our new
3,1,our new government
3,1,new government is
3,1,government is founded
3,1,is founded upon...the
3,1,founded upon...the great
3,1,upon...the great truth
3,1,great truth that
3,1,truth that the
3,1,that the negro
3,1,the negro is
